Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-10 23:00:00,USA,Pacificorp West,US-NW-PACW,221.39,282.43,54.86,49.69,eia.gov,false,
2024-01-11 00:00:00,USA,Pacificorp West,US-NW-PACW,188.82,245.58,60.27,54.99,eia.gov,false,
2024-01-11 01:00:00,USA,Pacificorp West,US-NW-PACW,198.23,254.89,59.71,54.82,eia.gov,false,
2024-01-11 02:00:00,USA,Pacificorp West,US-NW-PACW,195.9,252.11,60.33,55.54,eia.gov,false,
2024-01-11 03:00:00,USA,Pacificorp West,US-NW-PACW,190.46,246.65,60.78,55.71,eia.gov,false,
2024-01-11 04:00:00,USA,Pacificorp West,US-NW-PACW,198.22,255.18,59.54,54.28,eia.gov,false,
2024-01-11 05:00:00,USA,Pacificorp West,US-NW-PACW,201.31,259.29,58.64,53.22,eia.gov,false,
2024-01-11 06:00:00,USA,Pacificorp West,US-NW-PACW,216.47,276.69,55.81,50.44,eia.gov,false,
2024-01-11 07:00:00,USA,Pacificorp West,US-NW-PACW,188.45,245.71,59.63,53.47,eia.gov,false,
2024-01-11 08:00:00,USA,Pacificorp West,US-NW-PACW,192.33,250.05,58.65,51.96,eia.gov,false,
2024-01-11 09:00:00,USA,Pacificorp West,US-NW-PACW,199.39,258.11,57.05,49.98,eia.gov,false,
2024-01-11 10:00:00,USA,Pacificorp West,US-NW-PACW,201.11,259.97,56.77,49.63,eia.gov,false,
2024-01-11 11:00:00,USA,Pacificorp West,US-NW-PACW,197.2,256.06,57.22,50.11,eia.gov,false,
2024-01-11 12:00:00,USA,Pacificorp West,US-NW-PACW,183.03,240.1,59.63,52.4,eia.gov,false,
2024-01-11 13:00:00,USA,Pacificorp West,US-NW-PACW,156.96,209.5,64.83,57.59,eia.gov,false,
2024-01-11 14:00:00,USA,Pacificorp West,US-NW-PACW,136.07,185.13,68.93,61.97,eia.gov,false,
2024-01-11 15:00:00,USA,Pacificorp West,US-NW-PACW,135.03,184.04,69.08,62.57,eia.gov,false,
2024-01-11 16:00:00,USA,Pacificorp West,US-NW-PACW,415.1,535.42,0.0,0.0,eia.gov,false,
2024-01-11 17:00:00,USA,Pacificorp West,US-NW-PACW,416.0,536.34,0.0,0.0,eia.gov,false,
2024-01-11 18:00:00,USA,Pacificorp West,US-NW-PACW,416.65,537.02,0.0,0.0,eia.gov,false,
2024-01-11 19:00:00,USA,Pacificorp West,US-NW-PACW,416.44,536.8,0.0,0.0,eia.gov,false,
2024-01-11 20:00:00,USA,Pacificorp West,US-NW-PACW,416.51,536.87,0.0,0.0,eia.gov,false,
2024-01-11 21:00:00,USA,Pacificorp West,US-NW-PACW,416.36,536.71,0.0,0.0,eia.gov,false,
2024-01-11 22:00:00,USA,Pacificorp West,US-NW-PACW,416.65,537.01,0.0,0.0,eia.gov,false,
2024-01-11 23:00:00,USA,Pacificorp West,US-NW-PACW,416.8,537.17,0.0,0.0,eia.gov,false,
2024-01-12 00:00:00,USA,Pacificorp West,US-NW-PACW,160.03,213.87,64.07,58.23,eia.gov,false,
2024-01-12 01:00:00,USA,Pacificorp West,US-NW-PACW,156.34,208.57,65.51,60.04,eia.gov,false,
2024-01-12 02:00:00,USA,Pacificorp West,US-NW-PACW,169.64,222.68,63.93,58.69,eia.gov,false,
2024-01-12 03:00:00,USA,Pacificorp West,US-NW-PACW,179.32,233.25,62.5,57.26,eia.gov,false,
2024-01-12 04:00:00,USA,Pacificorp West,US-NW-PACW,198.48,254.15,59.81,54.83,eia.gov,false,
2024-01-12 05:00:00,USA,Pacificorp West,US-NW-PACW,208.22,264.82,58.4,53.79,eia.gov,false,
2024-01-12 06:00:00,USA,Pacificorp West,US-NW-PACW,229.25,290.0,54.0,49.59,eia.gov,false,
2024-01-12 07:00:00,USA,Pacificorp West,US-NW-PACW,256.17,319.96,49.91,45.88,eia.gov,false,
2024-01-12 08:00:00,USA,Pacificorp West,US-NW-PACW,273.47,339.79,46.74,42.74,eia.gov,false,
2024-01-12 09:00:00,USA,Pacificorp West,US-NW-PACW,280.49,348.02,45.26,41.21,eia.gov,false,
2024-01-12 10:00:00,USA,Pacificorp West,US-NW-PACW,271.68,337.68,47.0,42.34,eia.gov,false,
2024-01-12 11:00:00,USA,Pacificorp West,US-NW-PACW,277.32,343.78,46.51,42.12,eia.gov,false,
2024-01-12 12:00:00,USA,Pacificorp West,US-NW-PACW,254.5,318.96,49.98,45.72,eia.gov,false,
2024-01-12 13:00:00,USA,Pacificorp West,US-NW-PACW,238.6,302.89,51.39,47.28,eia.gov,false,
2024-01-12 14:00:00,USA,Pacificorp West,US-NW-PACW,210.67,270.56,56.77,52.34,eia.gov,false,
2024-01-12 15:00:00,USA,Pacificorp West,US-NW-PACW,213.06,271.2,57.65,53.3,eia.gov,false,
2024-01-12 16:00:00,USA,Pacificorp West,US-NW-PACW,205.9,264.25,58.21,53.88,eia.gov,false,
2024-01-12 17:00:00,USA,Pacificorp West,US-NW-PACW,200.49,258.77,58.71,54.43,eia.gov,false,
2024-01-12 18:00:00,USA,Pacificorp West,US-NW-PACW,195.54,253.15,59.43,54.98,eia.gov,false,
2024-01-12 19:00:00,USA,Pacificorp West,US-NW-PACW,199.22,256.92,58.97,54.48,eia.gov,false,
2024-01-12 20:00:00,USA,Pacificorp West,US-NW-PACW,207.92,267.14,57.17,52.96,eia.gov,false,
2024-01-12 21:00:00,USA,Pacificorp West,US-NW-PACW,213.48,273.86,56.0,51.54,eia.gov,false,
2024-01-12 22:00:00,USA,Pacificorp West,US-NW-PACW,212.17,272.14,56.41,51.49,eia.gov,false,
2024-01-12 23:00:00,USA,Pacificorp West,US-NW-PACW,215.95,275.47,56.45,51.84,eia.gov,false,
2024-01-13 00:00:00,USA,Pacificorp West,US-NW-PACW,200.42,257.04,60.02,56.15,eia.gov,false,
2024-01-13 01:00:00,USA,Pacificorp West,US-NW-PACW,201.99,258.01,60.24,56.41,eia.gov,false,
2024-01-13 02:00:00,USA,Pacificorp West,US-NW-PACW,203.38,259.51,60.1,56.39,eia.gov,false,
2024-01-13 03:00:00,USA,Pacificorp West,US-NW-PACW,203.42,259.59,60.18,56.57,eia.gov,false,
2024-01-13 04:00:00,USA,Pacificorp West,US-NW-PACW,209.36,265.05,60.0,56.53,eia.gov,false,
2024-01-13 05:00:00,USA,Pacificorp West,US-NW-PACW,217.69,275.22,58.05,54.59,eia.gov,false,
2024-01-13 06:00:00,USA,Pacificorp West,US-NW-PACW,238.68,299.21,54.3,50.62,eia.gov,false,
2024-01-13 07:00:00,USA,Pacificorp West,US-NW-PACW,243.86,305.37,53.29,49.49,eia.gov,false,
2024-01-13 08:00:00,USA,Pacificorp West,US-NW-PACW,254.51,317.82,51.16,47.53,eia.gov,false,
2024-01-13 09:00:00,USA,Pacificorp West,US-NW-PACW,251.5,313.17,52.5,48.71,eia.gov,false,
2024-01-13 10:00:00,USA,Pacificorp West,US-NW-PACW,263.21,326.76,50.18,46.06,eia.gov,false,
2024-01-13 11:00:00,USA,Pacificorp West,US-NW-PACW,257.15,320.37,50.96,46.9,eia.gov,false,
2024-01-13 12:00:00,USA,Pacificorp West,US-NW-PACW,244.97,307.36,52.9,49.0,eia.gov,false,
2024-01-13 13:00:00,USA,Pacificorp West,US-NW-PACW,235.72,297.14,54.48,50.51,eia.gov,false,
2024-01-13 14:00:00,USA,Pacificorp West,US-NW-PACW,208.71,268.3,57.86,53.49,eia.gov,false,
2024-01-13 15:00:00,USA,Pacificorp West,US-NW-PACW,215.71,274.48,58.0,53.96,eia.gov,false,
2024-01-13 16:00:00,USA,Pacificorp West,US-NW-PACW,206.98,262.96,60.72,56.91,eia.gov,false,
2024-01-13 17:00:00,USA,Pacificorp West,US-NW-PACW,190.3,243.69,63.85,59.81,eia.gov,false,
2024-01-13 18:00:00,USA,Pacificorp West,US-NW-PACW,192.96,246.17,63.71,59.62,eia.gov,false,
2024-01-13 19:00:00,USA,Pacificorp West,US-NW-PACW,193.87,247.01,63.53,59.62,eia.gov,false,
2024-01-13 20:00:00,USA,Pacificorp West,US-NW-PACW,179.2,229.98,66.34,62.24,eia.gov,false,
2024-01-13 21:00:00,USA,Pacificorp West,US-NW-PACW,198.82,252.8,62.51,58.76,eia.gov,false,
2024-01-13 22:00:00,USA,Pacificorp West,US-NW-PACW,203.16,258.03,61.45,57.64,eia.gov,false,
2024-01-13 23:00:00,USA,Pacificorp West,US-NW-PACW,176.78,229.71,64.84,60.69,eia.gov,false,
2024-01-14 00:00:00,USA,Pacificorp West,US-NW-PACW,177.17,231.07,64.18,59.94,eia.gov,false,
2024-01-14 01:00:00,USA,Pacificorp West,US-NW-PACW,188.17,242.48,63.06,59.04,eia.gov,false,
2024-01-14 02:00:00,USA,Pacificorp West,US-NW-PACW,191.4,245.63,62.89,58.91,eia.gov,false,
2024-01-14 03:00:00,USA,Pacificorp West,US-NW-PACW,195.95,250.81,62.04,58.07,eia.gov,false,
2024-01-14 04:00:00,USA,Pacificorp West,US-NW-PACW,209.16,264.73,60.38,56.52,eia.gov,false,
2024-01-14 05:00:00,USA,Pacificorp West,US-NW-PACW,230.86,288.42,57.35,53.55,eia.gov,false,
2024-01-14 06:00:00,USA,Pacificorp West,US-NW-PACW,250.31,310.62,53.98,50.07,eia.gov,false,
2024-01-14 07:00:00,USA,Pacificorp West,US-NW-PACW,273.72,336.05,50.87,47.19,eia.gov,false,
2024-01-14 08:00:00,USA,Pacificorp West,US-NW-PACW,283.15,346.85,49.27,45.43,eia.gov,false,
2024-01-14 09:00:00,USA,Pacificorp West,US-NW-PACW,286.83,350.93,48.84,45.1,eia.gov,false,
2024-01-14 10:00:00,USA,Pacificorp West,US-NW-PACW,296.59,361.46,47.59,43.99,eia.gov,false,
2024-01-14 11:00:00,USA,Pacificorp West,US-NW-PACW,295.62,360.71,47.49,43.78,eia.gov,false,
2024-01-14 12:00:00,USA,Pacificorp West,US-NW-PACW,284.59,348.95,48.86,45.0,eia.gov,false,
2024-01-14 13:00:00,USA,Pacificorp West,US-NW-PACW,272.6,335.67,50.69,46.85,eia.gov,false,
2024-01-14 14:00:00,USA,Pacificorp West,US-NW-PACW,254.67,316.96,52.72,48.78,eia.gov,false,
2024-01-14 15:00:00,USA,Pacificorp West,US-NW-PACW,249.04,310.67,53.78,49.86,eia.gov,false,
2024-01-14 16:00:00,USA,Pacificorp West,US-NW-PACW,232.53,292.11,56.64,52.76,eia.gov,false,
2024-01-14 17:00:00,USA,Pacificorp West,US-NW-PACW,218.56,276.03,59.16,55.28,eia.gov,false,
2024-01-14 18:00:00,USA,Pacificorp West,US-NW-PACW,206.7,263.76,60.41,56.52,eia.gov,false,
2024-01-14 19:00:00,USA,Pacificorp West,US-NW-PACW,205.16,262.28,60.53,56.52,eia.gov,false,
2024-01-14 20:00:00,USA,Pacificorp West,US-NW-PACW,221.77,280.56,58.16,54.39,eia.gov,false,
2024-01-14 21:00:00,USA,Pacificorp West,US-NW-PACW,226.56,286.2,57.18,53.46,eia.gov,false,
2024-01-14 22:00:00,USA,Pacificorp West,US-NW-PACW,224.84,285.01,57.05,53.41,eia.gov,false,
2024-01-14 23:00:00,USA,Pacificorp West,US-NW-PACW,208.75,267.03,59.31,55.34,eia.gov,false,
2024-01-15 00:00:00,USA,Pacificorp West,US-NW-PACW,205.07,263.06,59.53,55.46,eia.gov,false,
2024-01-15 01:00:00,USA,Pacificorp West,US-NW-PACW,197.38,253.64,61.07,56.94,eia.gov,false,
2024-01-15 02:00:00,USA,Pacificorp West,US-NW-PACW,197.32,253.07,61.32,57.23,eia.gov,false,
2024-01-15 03:00:00,USA,Pacificorp West,US-NW-PACW,204.87,261.38,60.24,56.34,eia.gov,false,
2024-01-15 04:00:00,USA,Pacificorp West,US-NW-PACW,218.35,275.73,58.53,54.91,eia.gov,false,
2024-01-15 05:00:00,USA,Pacificorp West,US-NW-PACW,236.03,295.13,55.97,52.55,eia.gov,false,
2024-01-15 06:00:00,USA,Pacificorp West,US-NW-PACW,252.57,313.88,53.23,49.93,eia.gov,false,
2024-01-15 07:00:00,USA,Pacificorp West,US-NW-PACW,259.46,321.66,51.98,48.62,eia.gov,false,
2024-01-15 08:00:00,USA,Pacificorp West,US-NW-PACW,272.87,337.01,49.68,45.78,eia.gov,false,
2024-01-15 09:00:00,USA,Pacificorp West,US-NW-PACW,300.35,367.59,45.44,41.79,eia.gov,false,
2024-01-15 10:00:00,USA,Pacificorp West,US-NW-PACW,280.87,346.54,48.08,44.51,eia.gov,false,
2024-01-15 11:00:00,USA,Pacificorp West,US-NW-PACW,268.11,333.4,49.45,45.91,eia.gov,false,
2024-01-15 12:00:00,USA,Pacificorp West,US-NW-PACW,236.72,299.91,53.47,49.48,eia.gov,false,
2024-01-15 13:00:00,USA,Pacificorp West,US-NW-PACW,221.04,282.33,56.16,52.22,eia.gov,false,
2024-01-15 14:00:00,USA,Pacificorp West,US-NW-PACW,198.41,256.83,59.83,55.77,eia.gov,false,
2024-01-15 15:00:00,USA,Pacificorp West,US-NW-PACW,207.45,266.07,58.87,54.88,eia.gov,false,
2024-01-15 16:00:00,USA,Pacificorp West,US-NW-PACW,192.33,249.66,61.23,57.23,eia.gov,false,
2024-01-15 17:00:00,USA,Pacificorp West,US-NW-PACW,198.57,255.51,60.88,57.02,eia.gov,false,
2024-01-15 18:00:00,USA,Pacificorp West,US-NW-PACW,216.74,274.83,58.61,54.72,eia.gov,false,
2024-01-15 19:00:00,USA,Pacificorp West,US-NW-PACW,234.24,293.49,56.55,52.86,eia.gov,false,
2024-01-15 20:00:00,USA,Pacificorp West,US-NW-PACW,238.61,298.45,55.87,52.25,eia.gov,false,
2024-01-15 21:00:00,USA,Pacificorp West,US-NW-PACW,224.91,282.53,58.38,54.67,eia.gov,false,
2024-01-15 22:00:00,USA,Pacificorp West,US-NW-PACW,223.85,281.36,58.47,54.94,eia.gov,false,
2024-01-15 23:00:00,USA,Pacificorp West,US-NW-PACW,214.41,272.52,58.66,54.91,eia.gov,false,
2024-01-16 00:00:00,USA,Pacificorp West,US-NW-PACW,196.34,253.77,60.42,56.16,eia.gov,false,
2024-01-16 01:00:00,USA,Pacificorp West,US-NW-PACW,187.22,243.13,62.22,58.04,eia.gov,false,
2024-01-16 02:00:00,USA,Pacificorp West,US-NW-PACW,188.62,244.71,62.03,57.79,eia.gov,false,
2024-01-16 03:00:00,USA,Pacificorp West,US-NW-PACW,193.64,250.4,61.2,56.93,eia.gov,false,
2024-01-16 04:00:00,USA,Pacificorp West,US-NW-PACW,208.93,266.73,59.15,54.91,eia.gov,false,
2024-01-16 05:00:00,USA,Pacificorp West,US-NW-PACW,221.09,280.54,57.01,52.62,eia.gov,false,
2024-01-16 06:00:00,USA,Pacificorp West,US-NW-PACW,246.81,309.75,52.46,47.83,eia.gov,false,
2024-01-16 07:00:00,USA,Pacificorp West,US-NW-PACW,265.05,330.47,49.32,44.81,eia.gov,false,
2024-01-16 08:00:00,USA,Pacificorp West,US-NW-PACW,275.06,341.45,47.7,43.19,eia.gov,false,
2024-01-16 09:00:00,USA,Pacificorp West,US-NW-PACW,277.06,343.38,47.66,43.35,eia.gov,false,
2024-01-16 10:00:00,USA,Pacificorp West,US-NW-PACW,271.59,338.07,48.04,43.57,eia.gov,false,
2024-01-16 11:00:00,USA,Pacificorp West,US-NW-PACW,264.58,330.13,49.32,45.01,eia.gov,false,
2024-01-16 12:00:00,USA,Pacificorp West,US-NW-PACW,243.68,307.28,52.41,48.12,eia.gov,false,
2024-01-16 13:00:00,USA,Pacificorp West,US-NW-PACW,209.26,269.7,57.51,53.14,eia.gov,false,
2024-01-16 14:00:00,USA,Pacificorp West,US-NW-PACW,188.81,246.43,60.83,56.35,eia.gov,false,
2024-01-16 15:00:00,USA,Pacificorp West,US-NW-PACW,195.13,251.95,60.95,56.86,eia.gov,false,
2024-01-16 16:00:00,USA,Pacificorp West,US-NW-PACW,196.56,252.42,61.6,57.93,eia.gov,false,
2024-01-16 17:00:00,USA,Pacificorp West,US-NW-PACW,196.12,251.49,61.95,58.46,eia.gov,false,
2024-01-16 18:00:00,USA,Pacificorp West,US-NW-PACW,200.58,256.11,61.32,57.69,eia.gov,false,
2024-01-16 19:00:00,USA,Pacificorp West,US-NW-PACW,204.17,260.37,60.48,56.85,eia.gov,false,
2024-01-16 20:00:00,USA,Pacificorp West,US-NW-PACW,215.43,272.78,58.67,54.73,eia.gov,false,
2024-01-16 21:00:00,USA,Pacificorp West,US-NW-PACW,217.18,274.66,58.47,54.62,eia.gov,false,
2024-01-16 22:00:00,USA,Pacificorp West,US-NW-PACW,217.22,274.98,58.21,54.28,eia.gov,false,
2024-01-16 23:00:00,USA,Pacificorp West,US-NW-PACW,204.29,261.43,59.55,54.81,eia.gov,false,
2024-01-17 00:00:00,USA,Pacificorp West,US-NW-PACW,189.09,244.8,61.55,56.46,eia.gov,false,
2024-01-17 01:00:00,USA,Pacificorp West,US-NW-PACW,184.67,238.63,63.11,58.37,eia.gov,false,
2024-01-17 02:00:00,USA,Pacificorp West,US-NW-PACW,187.35,241.92,62.52,57.87,eia.gov,false,
2024-01-17 03:00:00,USA,Pacificorp West,US-NW-PACW,196.64,251.94,61.26,56.67,eia.gov,false,
2024-01-17 04:00:00,USA,Pacificorp West,US-NW-PACW,209.81,266.52,59.07,54.51,eia.gov,false,
2024-01-17 05:00:00,USA,Pacificorp West,US-NW-PACW,226.53,285.2,56.35,51.86,eia.gov,false,
2024-01-17 06:00:00,USA,Pacificorp West,US-NW-PACW,250.59,312.89,52.0,47.6,eia.gov,false,
2024-01-17 07:00:00,USA,Pacificorp West,US-NW-PACW,266.09,329.82,49.83,45.67,eia.gov,false,
2024-01-17 08:00:00,USA,Pacificorp West,US-NW-PACW,272.06,336.82,48.66,43.94,eia.gov,false,
2024-01-17 09:00:00,USA,Pacificorp West,US-NW-PACW,272.58,338.37,47.98,42.97,eia.gov,false,
2024-01-17 10:00:00,USA,Pacificorp West,US-NW-PACW,265.21,330.4,49.08,44.14,eia.gov,false,
2024-01-17 11:00:00,USA,Pacificorp West,US-NW-PACW,260.78,325.96,49.45,44.42,eia.gov,false,
2024-01-17 12:00:00,USA,Pacificorp West,US-NW-PACW,243.15,306.96,51.85,46.5,eia.gov,false,
2024-01-17 13:00:00,USA,Pacificorp West,US-NW-PACW,222.02,283.32,55.28,49.84,eia.gov,false,
2024-01-17 14:00:00,USA,Pacificorp West,US-NW-PACW,202.93,260.77,59.13,54.25,eia.gov,false,
2024-01-17 15:00:00,USA,Pacificorp West,US-NW-PACW,205.97,263.44,59.37,54.85,eia.gov,false,
2024-01-17 16:00:00,USA,Pacificorp West,US-NW-PACW,204.63,261.74,59.68,55.0,eia.gov,false,
2024-01-17 17:00:00,USA,Pacificorp West,US-NW-PACW,199.48,255.59,60.62,55.85,eia.gov,false,
2024-01-17 18:00:00,USA,Pacificorp West,US-NW-PACW,201.98,258.24,60.43,56.01,eia.gov,false,
2024-01-17 19:00:00,USA,Pacificorp West,US-NW-PACW,194.09,250.14,61.24,56.91,eia.gov,false,
2024-01-17 20:00:00,USA,Pacificorp West,US-NW-PACW,190.85,246.84,61.44,57.08,eia.gov,false,
2024-01-17 21:00:00,USA,Pacificorp West,US-NW-PACW,197.33,254.6,60.12,55.68,eia.gov,false,
2024-01-17 22:00:00,USA,Pacificorp West,US-NW-PACW,202.1,259.01,59.65,55.54,eia.gov,false,
2024-01-17 23:00:00,USA,Pacificorp West,US-NW-PACW,188.88,243.63,61.68,57.19,eia.gov,false,
2024-01-18 00:00:00,USA,Pacificorp West,US-NW-PACW,180.22,234.12,62.9,57.99,eia.gov,false,
2024-01-18 01:00:00,USA,Pacificorp West,US-NW-PACW,182.95,236.87,62.81,58.16,eia.gov,false,
2024-01-18 02:00:00,USA,Pacificorp West,US-NW-PACW,200.55,256.86,59.82,55.26,eia.gov,false,
2024-01-18 03:00:00,USA,Pacificorp West,US-NW-PACW,207.88,264.88,58.7,54.14,eia.gov,false,
2024-01-18 04:00:00,USA,Pacificorp West,US-NW-PACW,216.3,274.63,57.04,52.38,eia.gov,false,
2024-01-18 05:00:00,USA,Pacificorp West,US-NW-PACW,240.87,302.52,52.86,47.93,eia.gov,false,
2024-01-18 06:00:00,USA,Pacificorp West,US-NW-PACW,257.39,321.12,50.13,45.13,eia.gov,false,
2024-01-18 07:00:00,USA,Pacificorp West,US-NW-PACW,266.98,331.89,48.55,43.8,eia.gov,false,
2024-01-18 08:00:00,USA,Pacificorp West,US-NW-PACW,269.54,335.34,47.65,43.29,eia.gov,false,
2024-01-18 09:00:00,USA,Pacificorp West,US-NW-PACW,272.53,338.98,46.96,42.54,eia.gov,false,
2024-01-18 10:00:00,USA,Pacificorp West,US-NW-PACW,273.51,340.58,46.53,42.38,eia.gov,false,
2024-01-18 11:00:00,USA,Pacificorp West,US-NW-PACW,267.57,334.19,47.39,43.26,eia.gov,false,
2024-01-18 12:00:00,USA,Pacificorp West,US-NW-PACW,251.99,316.98,49.86,45.54,eia.gov,false,
2024-01-18 13:00:00,USA,Pacificorp West,US-NW-PACW,235.02,297.6,52.97,48.54,eia.gov,false,
2024-01-18 14:00:00,USA,Pacificorp West,US-NW-PACW,223.68,284.37,55.05,50.3,eia.gov,false,
2024-01-18 15:00:00,USA,Pacificorp West,US-NW-PACW,225.73,285.87,55.46,50.97,eia.gov,false,
2024-01-18 16:00:00,USA,Pacificorp West,US-NW-PACW,218.36,277.83,56.73,52.45,eia.gov,false,
2024-01-18 17:00:00,USA,Pacificorp West,US-NW-PACW,202.53,260.07,59.51,55.47,eia.gov,false,
2024-01-18 18:00:00,USA,Pacificorp West,US-NW-PACW,203.32,261.12,59.15,54.55,eia.gov,false,
2024-01-18 19:00:00,USA,Pacificorp West,US-NW-PACW,201.95,259.9,59.19,54.32,eia.gov,false,
2024-01-18 20:00:00,USA,Pacificorp West,US-NW-PACW,203.1,260.8,59.26,54.38,eia.gov,false,
2024-01-18 21:00:00,USA,Pacificorp West,US-NW-PACW,211.29,270.03,57.96,53.25,eia.gov,false,
2024-01-18 22:00:00,USA,Pacificorp West,US-NW-PACW,207.89,266.59,58.42,53.91,eia.gov,false,
2024-01-18 23:00:00,USA,Pacificorp West,US-NW-PACW,220.24,280.67,56.26,51.46,eia.gov,false,
2024-01-19 00:00:00,USA,Pacificorp West,US-NW-PACW,222.67,283.4,55.73,50.79,eia.gov,false,
2024-01-19 01:00:00,USA,Pacificorp West,US-NW-PACW,217.84,276.97,56.99,52.09,eia.gov,false,
2024-01-19 02:00:00,USA,Pacificorp West,US-NW-PACW,220.54,280.04,56.54,51.65,eia.gov,false,
2024-01-19 03:00:00,USA,Pacificorp West,US-NW-PACW,214.25,274.04,56.8,51.58,eia.gov,false,
2024-01-19 04:00:00,USA,Pacificorp West,US-NW-PACW,225.85,286.62,55.15,50.02,eia.gov,false,
2024-01-19 05:00:00,USA,Pacificorp West,US-NW-PACW,249.03,313.2,50.96,45.68,eia.gov,false,
2024-01-19 06:00:00,USA,Pacificorp West,US-NW-PACW,252.2,318.03,49.54,43.9,eia.gov,false,
2024-01-19 07:00:00,USA,Pacificorp West,US-NW-PACW,259.94,327.27,47.84,42.01,eia.gov,false,
2024-01-19 08:00:00,USA,Pacificorp West,US-NW-PACW,270.92,339.54,45.96,40.4,eia.gov,false,
2024-01-19 09:00:00,USA,Pacificorp West,US-NW-PACW,267.93,336.82,46.03,40.25,eia.gov,false,
2024-01-19 10:00:00,USA,Pacificorp West,US-NW-PACW,273.69,343.17,45.17,39.57,eia.gov,false,
2024-01-19 11:00:00,USA,Pacificorp West,US-NW-PACW,268.7,337.51,45.95,40.18,eia.gov,false,
2024-01-19 12:00:00,USA,Pacificorp West,US-NW-PACW,249.29,315.63,49.22,43.34,eia.gov,false,
2024-01-19 13:00:00,USA,Pacificorp West,US-NW-PACW,222.23,285.39,53.69,47.63,eia.gov,false,
2024-01-19 14:00:00,USA,Pacificorp West,US-NW-PACW,179.38,236.49,61.66,56.22,eia.gov,false,
2024-01-19 15:00:00,USA,Pacificorp West,US-NW-PACW,179.62,235.65,62.35,57.19,eia.gov,false,
2024-01-19 16:00:00,USA,Pacificorp West,US-NW-PACW,197.52,254.68,60.15,55.62,eia.gov,false,
2024-01-19 17:00:00,USA,Pacificorp West,US-NW-PACW,196.12,253.41,60.26,55.79,eia.gov,false,
2024-01-19 18:00:00,USA,Pacificorp West,US-NW-PACW,198.41,256.08,59.76,54.93,eia.gov,false,
2024-01-19 19:00:00,USA,Pacificorp West,US-NW-PACW,206.04,264.32,58.75,54.16,eia.gov,false,
2024-01-19 20:00:00,USA,Pacificorp West,US-NW-PACW,207.86,266.6,58.3,53.78,eia.gov,false,
2024-01-19 21:00:00,USA,Pacificorp West,US-NW-PACW,209.44,268.6,57.78,53.03,eia.gov,false,
2024-01-19 22:00:00,USA,Pacificorp West,US-NW-PACW,202.59,261.21,58.83,54.33,eia.gov,false,
2024-01-19 23:00:00,USA,Pacificorp West,US-NW-PACW,205.3,264.6,58.11,53.49,eia.gov,false,
2024-01-20 00:00:00,USA,Pacificorp West,US-NW-PACW,193.71,252.0,59.66,54.71,eia.gov,false,
2024-01-20 01:00:00,USA,Pacificorp West,US-NW-PACW,199.25,257.09,59.48,54.97,eia.gov,false,
2024-01-20 02:00:00,USA,Pacificorp West,US-NW-PACW,198.58,256.27,59.57,55.18,eia.gov,false,
2024-01-20 03:00:00,USA,Pacificorp West,US-NW-PACW,201.09,259.25,58.96,54.52,eia.gov,false,
2024-01-20 04:00:00,USA,Pacificorp West,US-NW-PACW,214.51,274.43,56.58,51.96,eia.gov,false,
2024-01-20 05:00:00,USA,Pacificorp West,US-NW-PACW,222.97,284.28,54.89,49.97,eia.gov,false,
2024-01-20 06:00:00,USA,Pacificorp West,US-NW-PACW,250.52,315.46,50.21,45.5,eia.gov,false,
2024-01-20 07:00:00,USA,Pacificorp West,US-NW-PACW,255.6,321.57,49.02,44.14,eia.gov,false,
2024-01-20 08:00:00,USA,Pacificorp West,US-NW-PACW,248.28,314.07,49.64,44.63,eia.gov,false,
2024-01-20 09:00:00,USA,Pacificorp West,US-NW-PACW,248.35,314.27,49.43,44.01,eia.gov,false,
2024-01-20 10:00:00,USA,Pacificorp West,US-NW-PACW,248.23,314.42,49.27,43.83,eia.gov,false,
2024-01-20 11:00:00,USA,Pacificorp West,US-NW-PACW,251.25,318.44,48.42,43.02,eia.gov,false,
2024-01-20 12:00:00,USA,Pacificorp West,US-NW-PACW,248.09,314.74,49.09,43.78,eia.gov,false,
2024-01-20 13:00:00,USA,Pacificorp West,US-NW-PACW,235.07,299.5,51.65,46.53,eia.gov,false,
2024-01-20 14:00:00,USA,Pacificorp West,US-NW-PACW,213.67,274.67,55.82,50.81,eia.gov,false,
2024-01-20 15:00:00,USA,Pacificorp West,US-NW-PACW,216.87,278.81,55.2,50.26,eia.gov,false,
2024-01-20 16:00:00,USA,Pacificorp West,US-NW-PACW,216.24,277.94,55.48,50.63,eia.gov,false,
2024-01-20 17:00:00,USA,Pacificorp West,US-NW-PACW,222.52,283.82,55.36,50.82,eia.gov,false,
2024-01-20 18:00:00,USA,Pacificorp West,US-NW-PACW,231.08,292.72,54.36,49.74,eia.gov,false,
2024-01-20 19:00:00,USA,Pacificorp West,US-NW-PACW,229.46,290.86,54.62,49.95,eia.gov,false,
2024-01-20 20:00:00,USA,Pacificorp West,US-NW-PACW,227.8,289.09,54.79,50.19,eia.gov,false,
2024-01-20 21:00:00,USA,Pacificorp West,US-NW-PACW,228.1,289.37,54.92,50.65,eia.gov,false,
